,URL,Dish,Cuisine,Total Time,Ingredients
37,https://www.vegrecipesofindia.com/fruit-chaat-recipe-fruit-chaat/,Fruit Chaat,Indian,25 mins,"['Ingredients', '2 banana, peeled & chopped', '1 large mango, peeled & cubed', '1 large apple, cubed', '2 sweet potatoes, boiled, peeled & cubed', '1 large potato boiled, peeled and cubed or fried', '1 teaspoon lemon juice', '1 teaspoon chaat masala', '1 teaspoon roasted cumin powder', '1 teaspoon chili powder', '½ teaspoon black salt or add as required']"
38,https://www.vegrecipesofindia.com/carrot-kanji-gajar-kanji-recipe/,Kanji Recipe | Black Carrot Kanji Drink,North Indian,15 mins,"['Ingredients', '5-6 medium sized carrots', '2 small beetroots', '8 cups water, approx 2 litres of water - boiled and filtered or purified', '1 or 1.5 teaspoon red chili powder', '3 tablespoon mustard powder (dry grind 2 or 2.5 tablespoon mustard seeds)', 'black salt as required']"
39,https://www.vegrecipesofindia.com/aloo-methi-recipe-dry-aloo-methi-recipe/,Aloo Methi,North Indian,50 mins,"['Ingredients', '3.5 to 4 cups tightly packed methi leaves (fenugreek leaves), chopped', '250 grams potatoes or about 3 to 4 medium size potatoes or 12 to 15 baby potatoes', '1 to 2 green chilies , chopped or ¼ to ½ teaspoon red chili powder', '1.5 to 2 tablespoons butter or mustard oil or any vegetable oil', '1 pinch asafoetida (hing)', 'rock salt or regular salt as required']"
40,https://www.vegrecipesofindia.com/aloo-baingan-recipe-aloo-baingan/,"Aloo Baingan Recipe, How To Make Aloo Baingan Ki Sabzi | Baingan Sabji",Punjabi,45 mins,"['Ingredients', '1 kg small baingan (eggplants or brinjals)', '5 to 6 potatoes (aloo)', '2 teaspoon red chilli powder (lal mirch powder)', '1 teaspoon turmeric powder (haldi)', '2 teaspoon dried mango powder (amchur powder)', '2 teaspoon garam masala powder', '3 tablespoon mustard oil or vegetable oil', 'salt or black salt']"
41,https://www.vegrecipesofindia.com/goda-masala-recipe-maharashtrian-goda-masala/,"Goda Masala Recipe, How To Make Goda Masala",Maharashtrian,30 mins,"['Ingredients', '8 tablespoons coriander seeds (sabut dhania), 40 to 45 grams or about ¾ cup', '6 tablespoons desiccated coconut, about 40 grams of desiccated coconut or ½ cup + 1 tablespoon', '7 tablespoons sesame seeds (til), about 55 to 60 grams', '2 tablespoons cumin seeds (jeera)', '2 teaspoons caraway seeds (shahjeera)', '3 tablespoons stone flower (pathar phool, dagad phool)', '½ tablespoon poppy seeds (khus khus), optional', '4 to 5 dry red chilies, you can use byadagi or bedgi chilies or kashmiri red chilies', '3 teaspoons niger seeds (ramtil, khurasni, karala)', ""1 teaspoon nag kesar (cobra's saffron)"", '½ teaspoon black pepper (sabut kali mirch)', '25 cloves (lavang) or about ¾ to 1 tablespoon', '4 to 5 pieces of one inch cinnamon (dalchini)', '4 black cardamoms (badi elachi), seeds removed and kept aside, husks discarded', '5 to 6 green cardamoms (hari elachi, choti elachi)', '7 to 8 small tej patta (tamal patra) or 4 to 5 medium tej patta', '3 to 4 star anise (chakri phool)', '1.5 teaspoons turmeric powder (haldi), optional', '¼ teaspoon asafoedita (hing), optional', '2 teaspoons oil']"
42,https://www.vegrecipesofindia.com/aloo-tikki-burger/,Aloo Tikki Burger,North Indian,40 mins,"['Ingredients', 'For Potato Tikki', '2 medium sized potatoes', '¼ teaspoon red chili powder', '½ teaspoon coriander powder', '(ground coriander)', '½ teaspoon cumin powder', '1 teaspoon chaat masala', '1.5 tablespoon rice flour or corn flour (corn starch)', '1 or 2 tablespoon oil for frying the potato patties', 'black salt or rock salt (sendha namak) as required', 'Buns & The Toppings', '5 to 6 burger buns', '1 small tomato - thinly sliced', '1 small onion - thinly sliced', '4 to 5 lettuce leaves, chopped if large - or kept whole if small', 'chaat masala as required', 'coriander chutney as required', 'tamarind dates chutney as required', 'chaat masala as required', 'some butter for applying on the buns - optional (dairy or vegan)']"
43,https://www.vegrecipesofindia.com/vendakkai-poriyal-recipe-okra-poriyal/,Vendakkai Poriyal,"South Indian, Tamil Nadu",25 mins,"['Ingredients', '250 grams bhindi (vendakkai or okra or lady finger)', '2 tablespoon sesame oil or any oil', '½ teaspoon mustard seeds', '½ teaspoon urad dal (split and husked black gram)', '8 to 10 curry leaves', '1 to 2 green chilies - chopped or 1 to 2 dry red chilies, broken and deseeded', '1 pinch asafoetida (hing)', '1/8 teaspoon turmeric powder', '2 tablespoon chopped coriander leaves', '(cilantro leaves)', 'salt as required']"
44,https://www.vegrecipesofindia.com/aloo-tikki-aloo-pattice-recipe-made-from-leftover-potatoes/,Aloo Tikki (Crispy & North Indian Style),"Indian, North Indian",40 mins,"['Ingredients', 'For Cooking Potatoes And Green Peas', '500 grams potatoes or 4 to 5 large potatoes', '½ cup green peas 100 grams - fresh or frozen', '2.5 cups water', 'Other Ingredients For Stuffing', '¼ teaspoon red chilli powder or cayenne pepper', '½ teaspoon coriander powder (ground coriander)', '½ teaspoon fennel powder (ground fennel seeds) - optional', '½ teaspoon dry mango powder or ¼ to ½ teaspoon lemon juice', '2 teaspoon finely chopped ginger or or 1.5 to 2 inches, ginger or ¼ teaspoon ground ginger powder - can reduce the quantity of chopped ginger', '1 teaspoon finely chopped green chillies or 1 to 2 green chillies, finely chopped', '2  tablespoons finely chopped coriander leaves (cilantro)', '2 pinches black salt', 'salt as required', 'Ingredients For Potato Mixture', '½ teaspoon red chilli powder or cayenne pepper', '½ teaspoon garam masala powder or curry powder', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon dry mango powder or ½ to 1 teaspoon lemon juice', '½ teaspoon cumin powder (ground cumin) - optional', '½ teaspoon black salt', 'salt as required', '¼ cup bread crumbs or add as required ', '¼ cup arrow root flour or add as required ', '2 tablespoons chopped coriander leaves (cilantro)', '4 to 5 tablespoons oil for frying the tikki or as required']"
45,https://www.vegrecipesofindia.com/moong-dal-dhokla-recipe/,Moong Dal Dhokla,Gujarati,6 hrs 25 mins,"['Ingredients', 'For Dal Dhokla', '1 cup whole moong beans (whole green gram)', '1 tablespoon ginger-green chilli paste', '½ cup water or as required for grinding moong beans', '1 tablespoon coriander leaves, chopped', '1 tablespoon oil', '1 tablespoon lemon juice', 'salt as required', '1 teaspoon fruit salt or eno', 'For Tempering', '1 to 2 tablespoon oil', '½ teaspoon mustard seeds', '½ teaspoon cumin seeds', '1 pinch asafoetida (hing)', '1 teaspoon roasted sesame seeds', '1 sprig curry leaves', '2 tablespoon water', 'For Garnishing', '¼ cup coriander leaves, finely chopped', '¼ cup grated coconut - optional']"
46,https://www.vegrecipesofindia.com/cooked-rice-idli/,Cooked Rice Idli,South Indian,9 hrs 12 mins,"['Ingredients', '1 cup cooked or steamed rice', '1 cup idli rava (cream of rice)', '½ cup urad dal (split husked black gram)', '8 to 10 tablespoon strained urad dal water for grinding', 'rock salt as required', 'oil for greasing the idli moulds']"
47,https://www.vegrecipesofindia.com/jeera-aloo-recipe-jeera-aloo/,Jeera Aloo,North Indian,27 mins,"['Ingredients', 'For Cooking Potatoes', '5 to 6 medium size boiled potatoes (aloo)', '½ teaspoon salt', 'water as required', 'Other Ingredients', '3 tablespoons oil', '2.5 teaspoons cumin seeds (jeera)', '2 to 3 green chilies, finely chopped', '½ teaspoon turmeric powder', '½ teaspoon red chili powder', 'salt as required', '¼ cup chopped coriander leaves (cilantro leaves)', '3 to 4 teaspoons lemon juice or add as per taste']"
48,https://www.vegrecipesofindia.com/bread-rolls-stuffed-potatoes/,Bread Roll,"Indian, North Indian",50 mins,"['Ingredients', 'For Cooking Potatoes', '3 to 4 large potatoes or 425 grams of potatoes', '½ teaspoon salt', 'water as required', 'For Stuffing', '2 tablespoons chopped coriander leaves (cilantro leaves)', '1 green chilli - finely chopped', '¼ teaspoon red chilli powder', '¼ teaspoon crushed black pepper or ¼ teaspoon black pepper powder', '¼ teaspoon garam masala powder or add as required', '½ teaspoon cumin powder', '½ to 1 teaspoon dry mango powder or add as per taste - dry pomegranate seeds powder can be also be added instead of mango powder', 'salt as required', 'Other Ingredients', '9 to 10 bread slices - brown, multi grain or white bread', 'oil for deep frying - as required']"
49,https://www.vegrecipesofindia.com/baked-bread-rolls-recipe/,Cheese Roll | Baked Bread Cheese Roll,World,35 mins,"['Ingredients', '9 to 10 bread slices - whole wheat or brown or white bread', '1 medium to large potato or 125 grams potatoes or ½ cup chopped boiled potatoes', '50 grams cheese or ½ cup tightly packed cheese - cheddar cheese or processed cheese', '¼ to ½ teaspoon black pepper powder', '½ teaspoon cumin powder (ground cumin)', '1 tablespoon chopped coriander leaves (cilantro leaves)', '1 to 2 pinch salt', 'butter at room temperature as required', 'oil as required for brushing the bread roll']"
50,https://www.vegrecipesofindia.com/corn-cutlet-recipe/,Corn Cutlet Recipe | Corn Patties Recipe | Corn Tikki | How To Make Corn Cutlet,Indian,50 mins,"['Ingredients', 'For Corn Cutlet Stuffing', '1 medium corn cob, steamed', '½ teaspoon red chili powder or 1 to 2 green chilies, chopped (you can also add both, about 1 green chili and ¼ teaspoon red chili powder)', '½ teaspoon chaat masala', '4 teaspoon coriander leaves (dhania patta), chopped', '1 teaspoon ginger (adrak), finely chopped', '1 teaspoon lime juice', 'salt as required', 'For The Outer Cover Of Corn Cutlet', '3 medium potatoes or 2 large potatoes, steamed or boiled', '1 to 1.5 tablespoon rice flour or corn starch or arrow root flour or gram flour or bread pulp', '¼ teaspoon red chili powder (lal mirch powder)', '¼ teaspoon cumin powder (jeera powder)', '¼ teaspoon coriander powder (dhania powder)', 'salt as required', 'Other Ingredients', 'oil for shallow frying or pan frying']"
51,https://www.vegrecipesofindia.com/beetroot-tikki/,Beetroot Cutlet | Spiced Beet Patties (Vegan),North Indian,40 mins,"['Ingredients', '250 grams beetroot or 2 medium-sized beets', '275 grams potatoes or 3 medium sized potatoes or 2 large potatoes', '¼ teaspoon turmeric powder', '½ teaspoon kashmiri red chili powder or cayenne pepper', '1 teaspoon fennel powder', '½ teaspoon garam masala powder', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon chaat masala', '1 teaspoon dry mango powder (amchur powder) or 1 teaspoon lemon juice', '1 green chili - finely chopped', '1 teaspoon black salt or rock salt - add more if required', '1 teaspoon ground or minced ginger', '2 tablespoons corn starch or rice flour or 2 brown bread slices or white bread - soaked in water and squeezed', '½ cup rava or sooji (cream of wheat)', '2 tablespoons oil for pan frying']"
52,https://www.vegrecipesofindia.com/namak-paare-recipe/,Namak Para | Punjabi Namak Pare,Indian,1 hr 5 mins,"['Ingredients', '1 cup atta (wheat flour flour)', '1 cup maida (white flour or all purpose flour)', '1 teaspoon ajwain (carom seeds)', '1 teaspoon crushed black pepper - optional', '1 teaspoon cumin seeds - optional', '¼ teaspoon baking soda', '2 to 3 tablespoon oil or ghee - i used sunflower oil', '½ to ¾ cup water', 'salt to taste', 'oil for frying']"
53,https://www.vegrecipesofindia.com/panchmel-dal-panchratna-dal-rajasthani-dal/,Panchmel Dal Recipe | Panchratna Dal Recipe | Rajasthani Dal Panchmel Recipe,"Indian, Rajasthani",1 hr 5 mins,"['Ingredients', 'Total 1 Cup Lentils Consisting Equal Amounts Of', 'bengal gram dal (chana dal)', 'green gram dal (moong dal)', 'pink lentils (masoor dal)', 'pigeon peas spilt and skinned (tuvar dal or arhar dal)', 'black gram (urad dal)', 'Other Ingredients', '3 to 4 cups water for pressure cooking the dals', '2 small cardamom', '2 cloves', '1 green chilli, crushed', '2 to 3 red chillies, broken', '½ inch ginger , crushed', '1 large tomato, chopped', '½ teaspoon cumin seeds', '½ teaspoon turmeric powder', '¼ to ½ teaspoon garam masala powder', '¼ teaspoon asafoetida powder (hing)', '2 to 3 tablespoons oil or ghee (clarified butter)', 'salt as required']"
54,https://www.vegrecipesofindia.com/french-fries-navratri-recipe/,French Fries | Finger Chips,World,30 mins,"['Ingredients', '3 medium size potatoes or 2 large potatoes or 1 extra large potatoes or 315 grams potato', '3.5 cups cold water', 'dry rosemary or oregano or mixed herbs - as required', 'rock salt or black salt or regular salt - as required', 'red chili powder or paprika or cayenne pepper as required - optional', 'oil for deep frying - as required']"
55,https://www.vegrecipesofindia.com/saunth-chutney-sweet-tamarind-chutney/,Imli Chutney | Tamarind Chutney,North Indian,4 hrs 12 mins,"['Ingredients', '½ cup seedless tamarind, tightly packed (imli)', '1.75 cups water', '½ teaspoon cumin seeds', '½ teaspoon saunth powder (ginger powder)', '1 pinch asafoetida (hing)', '¼ teaspoon red chili powder', '7 to 8 tablespoon jaggery or as required - adjust as per your taste', '1 teaspoon oil', 'rock salt (sendha namak) or black salt as required']"
56,https://www.vegrecipesofindia.com/vegetable-paratha-recipe/,Vegetable Paratha | Mix Veg Paratha,North Indian,45 mins,"['Ingredients', '2.5 cups whole wheat flour', '100 grams cauliflower or 1 cup chopped cauliflower', '100 grams carrot or 2 medium carrots', '100 grams potatoes or 1 medium potato', '100 grams spinach or 20 to 22 medium to large spinach leaves or ¾ cup tightly packed finely chopped spinach leaves', '8 to 10 french beans, chopped', '¼ cup heaped peas - fresh or frozen', '1 or 2 green chilies - finely chopped', '½ teaspoon finely chopped ginger or ½ inch ginger - finely chopped', '1 teaspoon coriander powder (ground coriander)', '1 teaspoon jeera powder (ground cumin)', '½ teaspoon red chili powder or cayenne pepper', '¼ teaspoon turmeric powder', '¼ to ½ teaspoon garam masala powder', '1 pinch asafoetida (hing) - optional', '1.5 teaspoon salt or as required', '1 tablespoon oil', '1 to 2 tablespoon water for kneading, only add if required', 'oil or ghee for roasting parathas, as required']"
57,https://www.vegrecipesofindia.com/paneer-paratha-punjabi-paneer-paratha/,Paneer Paratha,"Indian, Punjabi",45 mins,"['Ingredients', 'For Whole Wheat Dough', '2 to 2.25 cups whole wheat flour', '⅔ cup water or add as required', '1 teaspoon ghee or oil', '½ teaspoon salt or add as required', 'For Paneer Paratha Stuffing', '200 grams paneer (cottage cheese)', '1 or 2 green chilies , finely chopped', '½ teaspoon red chili powder', '½ teaspoon garam masala powder', '½ to ¾ teaspoon dry mango powder (amchur powder) or add as per your taste', '½ teaspoon salt or add as required', 'ghee or oil as required for roasting parathas']"
58,https://www.vegrecipesofindia.com/mathura-ke-dubki-wale-aloo-recipe/,Mathura Ke Dubki Wale Aloo,North Indian,30 mins,"['Ingredients', '600 to 650 grams potatoes (aloo)', '2 to 3 green chilies - chopped', '1 teaspoon cumin seeds', '1 teaspoon dry ginger powder or 1 inch ginger finely chopped * check notes', '1 teaspoon kashmiri red chili powder or deghi mirch * check notes', '½ teaspoon turmeric powder', '¼ teaspoon asafoetida powder (hing)', '1 teaspoon dry mango powder (amchur powder)', '1 teaspoon garam masala powder', '¼ cup chopped coriander leaves', '3 cups water', '2 tablespoon oil', 'salt as required']"
59,https://www.vegrecipesofindia.com/coriander-chutney/,Coriander Chutney | Cilantro Chutney,Indian,10 mins,"['Ingredients', '1 cup chopped fresh coriander leaves (cilantro leaves or dhania patta)', '½ inch ginger - chopped', '1 green chili - chopped', '1 or 2 teaspoon lemon juice', '½ teaspoon cumin powder (ground cumin)', 'black salt or rock salt or sea salt as required']"
